OnXrpID,Issuer,Taxon,Name,Description,ImageUrl,BannerUrl,DiscordLink,TwitterLink,InstagramLink,FloorPrice,DailyVolume,WeeklyVolume,MonthlyVolume,TotalVolume,NftsCount
85840654,rLroQgExL99MePR4xc9QLJwcX9z9YpWUMU,85840654,Beanz Genesis,"BeanzGenesis is an NFT project on the XRPL blockchain, specializing in creating HTML5-based browser mini-games.  NFT Theme - Beans. NFT owners will be able to earn BNZ tokens by playing games from the project and staking their NFTs ",https://nftimg.onxrp.com/1681128512183_2139.png,https://nftimg.onxrp.com/1681128499744frame-1-(1).png,https://discord.gg/UWtpvPJNQA,https://twitter.com/Beanz_Genesis?s=20,,14.7,0,7,7,7,33
76512508,rsRfacvEVocG5rtjV2QcfLEKYyxKnjkjfb,22943,TextRP Launch Packs,TextRP - P2P Messaging for the XRPL,ipfs://bafybeiaeqcqyerqoqssw5xtdawn2je5mjupy6bjxloknlpdz33da7r3rhq/1679695043298.png,,,,,500,0,0,0,7,272
147801107,rM1W71kBjCJopPYbUAGnfPeKk613jdnAJT,1,rM1W71kBjCJopPYbUAGnfPeKk613jdnAJT - 1,Collection 1 of undefined,ipfs://bafybeifwcwko7vcnkblucct3hoysry33f7mamocvh4h4ydxap6kpzrhc24/Copy%20of%20Copy%20of%20BeatStars%2030%20Day%20Challenge%20IG%20Templates%20(1).jpg,,,,,0,0,0,0,7,4
166442054,rMeKX6xYJs9jPFbWtJHQNUHkN7NbBXDqvj,166442054,POP (Proof of Participation),"POP (Proof of Participation) is a collection of celebratory fireworks, each symbolizing the profound unity of the XRPL community at a truly historic moment. This unique collection serves as an enduring testament to the time when XRP ascended beyond the realm of uncertainty, acquiring a definitive non-security status, thereby defeating the SEC. As a bearer of POP, you are part of a legacy that commemorates a milestone in cryptocurrency regulation, a radiant beacon illuminating the pathway to a web-3 future.",https://nftimg.onxrp.com/1689318657204pop_pff.png,https://nftimg.onxrp.com/1689318652073popbanner_onxrp.png,,https://twitter.com/POP4clarity,,7,0,0,6,6,335
139606948,r3cZWpcmbmWM45bRRutBRYA5nKTqdJ2e6j,7,Apocalypse Angels 2077,"The apocalypse is coming, AI is taking over, get yourself a stunning guardian angel before it's to late. Your angels will protect and take care of you in any way you wish. Make all angels your own to protect your future. MAIN TARGET: 10/9999 Updated during every week.",https://nftimg.onxrp.com/1690061414920apocalypse-angel0880.jpg,https://nftimg.onxrp.com/1690061449749screenshot-2023-07-22-232648.png,,,,4,0,0,0,6,98
96560440,rDmQPsXLWM4P1PxB1yaRWDjkTAUpW3DVp2,96560440,onXRP,We Love NFTs,https://nftimg.onxrp.com/1682536835458display.png,https://nftimg.onxrp.com/1682536839710banner.png,,,,0,0,0,0,6,10
71966459,rPARUFYgYUPhTLK2mU4CMzNcuYidsGUyFd,71966459,Ripple Mercenary Corps,"Join ranks in Ripple Mercenary Corps, where warriors of the XRP community come together to defend and advance the Ripple ecosystem. Collection features  1k unique Warlock avatars, with pricing starting at 1 XRP and increasing by 1 XRP with each sale so as a early Corps, you'll gain access to exclusive benefits and rank up based on your contributions. Join the fight today and become part of a community that's dedicated grow xrp",https://nftimg.onxrp.com/1679879751819backgrounderaser_20230326_181950155.png,https://nftimg.onxrp.com/1679879728893backgrounderaser_20230326_215952124.jpg,https://discord.gg/FnDC4BrhYN,https://twitter.com/RippleMercenary?t=5wsyeZ191CGHULf6QUzh0A&s=09,,5,0,0,0,6,6
47645044,rPdY1rLLUfnPnCLUTLPrCsjrzTsLkjH8To,47645044,Cheery Happy Robots,"Small boutique collection of beautiful happy cheery robots!

No whitelists, no tasks, no mints, just beautiful high quality art for you to enjoy.

All robots are unique 1/1s with their own little personalities.

Thank you for your support. ",https://nftimg.onxrp.com/1676901947326cryptogigabob_a_cute_happy_droid_highly_detailed_vibrant_color__7a780485-5957-4782-89b1-b2d39d6e5f08-(2).png,https://nftimg.onxrp.com/1676901994329screen-shot-2023-02-16-at-1.11.36-pm.png,,,,50,0,0,0,6,24
27478,rGqcYFhHuSuhk3BHWRU66zE7T3YvQzWiPV,27478,Weekend,Weekend,ipfs://QmcffMDdD6m6JiV17qXWDcF1dXKoq5fAekZ6nRXwnibRxB,,,,,0,0,0,0,6,3
135647497,rM6MKkMgdtEp2w5RPoW4nnR6BDjY9CXjbN,46350,PIXEL NECROS,HodlHoodlum,ipfs://bafybeia4fjjebwfbd2txahyo3igh3qbyznh7zfbdfzuwqdwpo4v4rtubje/1686386334862.png,,,,,15,0,0,1,6,499
56534,rhPqZqVb5RGMKe7Xsgo7b9uqqvabEuDJut,502,Bored Ape X Club,Bored Ape X Club,https://bafybeigyxzxdqo7cppgc3mh2e2ccrz4umxus3ypabtuaw4dtbrgtq6gm5u.ipfs.w3s.link/1671929679877.jpg,,,,,0,0,0,0,6,20
11241,rNcB1aZ8CQnBiqD42HrS3suo5QMNaeHLCY,11241,XRP Apes,"Massive collection of unique, hyper-realistic apes that include access to metaverse and game engine-ready avatar and passive income opportunities.",https://nftimg.onxrp.com/16677710394371_trsp.png,https://nftimg.onxrp.com/1667771028573xrp-apes-%285%29.png,https://discord.gg/Y53ka8HNFj,www.twitter.com/xrpapes,www.instagram.com/thetyrantempire,50,0,0,0,5.42,145
55208,rwmAfuk32T7VeAqVMHXN5U5DM74R5APcEx,55208,Decentra 589,"Decentralizers convert and upgrade worlds. If all 100 in this collection are sold,  i will choose 1 lucky random buyer to receive 250 XRP. ",https://nftimg.onxrp.com/1671701295212c86b4706-47ba-464a-abc7-ae39cd162570.jpeg,https://nftimg.onxrp.com/16717013214842521953b-9811-4d44-9629-fdfe484fe587.jpeg,,,,80,0,0,0,5,100
8116863,rap4Xnb1dJfYKfGxiR4E51JqeZkHPk3eqX,8116863,Blockchain Whiskers ,"""Blockchain Whiskers"" is an NFT collection featuring unique and beautifully designed digital art of cats. Each NFT in this collection represents a different breed of cat, and is verified on the blockchain as a one-of-a-kind collectible. From majestic lions to playful kittens, this collection has something for every cat lover. Each NFT is a stunning work of art that captures the beauty and personality of the feline subject.",https://nftimg.onxrp.com/1673169816754myhorrificlife_a_cat_as_the_villain_of_tron_2a181ecb-216d-47c3-8bc7-5ccc0541b2e0.png.jpg,https://nftimg.onxrp.com/1672981009135unknownuser_blockchain_whiskers_cat_meow_7af7262d-46e2-4ff6-952a-be6b55ae2190.png,,Verified ☑️,,1589000,0,0,0,5,217
125595917,rKHgv36pazQk5PykSgwuTMfoG3xZRSWidf,125595917,CyberWilly,"Meet the CyberWilly`s! A collection of hand drawn premium quality art nft`s. Hand drawn by our artist V-Man, and a must have for every self respecting connoisseur.",https://nftimg.onxrp.com/1685541233608cyberwillykraken600x600.png,https://nftimg.onxrp.com/1685724237236banner.gif,,,,100,0,0,0,5,19
55245714,rEguLaToRmmmLRK1tK7EJ5wNJ4RoRncMwv,589,RegulatorsNFT,589 RegulatorsNFTs Using Regulation By Enforcement On The XRPL.,https://nftimg.onxrp.com/1680808606766008af36e-750c-48d0-b9dc-904ca2a7b3bc.jpeg,https://nftimg.onxrp.com/16808088447647579cd43-c83c-4629-8095-e9cabc9d9983.jpeg,https://discord.gg/dcmsxv3SVE,https://twitter.com/regulatorsNFT,,50,0,0,0,5,588
35142454,rwnGFN4KWRTQ7sLBAz9gMqv4YFAnzgkTkM,35142454,NFTdiscounter,"Affordable art for everyone, from NFT Discounter.",https://nftimg.onxrp.com/16754291947915.png,https://nftimg.onxrp.com/1675429228433nftdiscounter.png,,,,0,0,0,0,5,1
32486302,rshveNruvzCx5wQ8bXsM2k4Bm3y5EXVJ47,1236571,rshveNruvzCx5wQ8bXsM2k4Bm3y5EXVJ47 - 1236571,Collection 1236571 of undefined,ipfs://QmSQqhRwk1pZbQFBiXhf3nunwuv5Gze9hG3ukYpP3nmDFp?filename=BeanGod.png,,,,,4444,0,0,0,5,1
66942224,r9WbjkWLZkTx1znaEzmmguYpfZYvCqJQYu,3,BORED DIGITS,Collection 3 of undefined,ipfs://bafybeifnt3jzxkaib7eurklnwxtofr4haoo4viidgprbzn44xk5x246rkq,,,,,15,0,0,0,5,100
79737984,rDKUinSduKhCM8eFmfvjXXjfGD4YbjYhYm,589,Derelict,Collection 589 of undefined,ipfs://bafkreiecdoo4hwoqd3c3zzwvctjbknnuyr3zso75qcoh5lvzqxypghdrcy,,,,,15,0,0,0,5,3
11205,rN8xmo8xszk7hsBjrtCBLuqHVK496WzmWX,1,rN8xmo8xszk7hsBjrtCBLuqHVK496WzmWX - 1,Collection 1 of rN8xmo8xszk7hsBjrtCBLuqHVK496WzmWX,ipfs://bafkreibeab4lkwjgjlquz2ycnk5cxsseeerrrljx6e6fthncsjpqhwwagi,,,,,1005,0,0,0,5,1
11421,rhPqZqVb5RGMKe7Xsgo7b9uqqvabEuDJut,11421,rhPqZqVb5RGMKe7Xsgo7b9uqqvabEuDJut - 10104,Collection 10104 of rhPqZqVb5RGMKe7Xsgo7b9uqqvabEuDJut,https://bafybeidop7rmcltsuza2n3rypvjcouplbbnc2wqghbibsd2p5cdvs4z2g4.ipfs.w3s.link/1667558781073.jpg,,,,,0,0,0,0,5,2
2333,rsQTnywqBMtDYzA4i1G5b5Py4wuYc41LNf,2,rsQTnywqBMtDYzA4i1G5b5Py4wuYc41LNf - 2,Collection 2 of rsQTnywqBMtDYzA4i1G5b5Py4wuYc41LNf,ipfs://bafkreigfxld73h2ayugadxdeznpdyegnb3uyxx45wlbnqf7kpprxluuptq,,,,,25,0,0,0,5,1
19865,rwxk4fxRkFTm5KJq4eDeohoUrVyPXvj7Ja,77792,rwxk4fxRkFTm5KJq4eDeohoUrVyPXvj7Ja - 77792,Collection 77792 of rwxk4fxRkFTm5KJq4eDeohoUrVyPXvj7Ja,ipfs://ipfs/bafybeihsmutek53puubwn4r4unmypmlf2mu6ajb3isvt27aojlikdwhi64/image.png,,,,,0,0,0,0,5,2
38469420,rMhoejpvS8mWfiffy4Zj8H2KbVs1oZCVsP,5545,Pixels of Ukiyo,"The Pixels of Ukiyo Collection boasts 10,000 PFP Pixel Fan Art pieces from the highly sought-after Children of Ukiyo series. WE ARE RE-BRANDING FROM PIXELS OF UKIYO TO KEEPER PIXELS.",https://nftimg.onxrp.com/1681563602268poulogo.png,https://nftimg.onxrp.com/1681563610137banner.png,https://discord.gg/6CHkJhExS4,https://twitter.com/keeperpixels,,9.95,0,0,0,4,627
56034,rh6diyNNTDXkj1TPirHwfETDJWi3Aw1gwQ,56034,Life Of Pug,"Hi, I'm Kyle... I created this collection not because I am an amazing digital artist and I'm also not looking to be a millionaire, (although, that would be nice) No, this collection reminds me of my adorable pug and is a tribute to him. Enjoy!",https://nftimg.onxrp.com/1671818148382pug_11.png,https://nftimg.onxrp.com/1671819193819life-of-pug-(banner).gif,,https://twitter.com/Kyle03831713,,50,0,0,0,4,13
130934112,rBX7PzVDy6Pwj9tAqC4tN7jxXXKG1Z4JRF,1,Power Zerps,Power Zerps,ipfs://bafybeicnjdog2dwizg7iudk3ycsowrxrtukvmf42plorm6gxgwc3gfvboy/3896.png,,,,,15,0,0,4,4,10906
29997174,r3LVtsQr9xaqQBkz76zbEzF9z1HjTdpwTE,912,Talon Foothills Land,World of Equilibrium,ipfs://bafybeiekwwi4zf3n7lyv2gaejxqe2zmfjnpcmgvjj7haf5vszcz2yxg3je,,,,,1400,0,0,0,4,1291
10927,rDoPch8QnBGvWg47veiNzwn2AvncRAibo7,1,Shadow and The Girl Foxes,The First Publisher of Illustrated Books on the XRPL,ipfs://bafybeibrlvw2zbjayy3i3o42x4bn7p32upnj775e2qovl7pwsjrhdiuqga,,,,,100,0,0,0,4,100
47635033,rUqBYgQcjpr2qkzsr88aDrWuiGW3tWu56K,47635033,Celebrity Signature Series,"The Celebrity Signature Series is a one-of-a-kind NFT collection featuring autographs from some of the most influential and beloved celebrities of our time. Each NFT in this collection is a unique digital asset that not only showcases the autograph of a famous person, but also includes a personalized message from that individual to the owner of the NFT.",https://nftimg.onxrp.com/1676900536594logo.jpg,https://nftimg.onxrp.com/167690058742601.png,,,,0,0,0,0,3.985,3
27341,rNVTdB5e5Y7PSwou3FD3kQFR7Wp3hNq8oF,27341,MONKEE MONKEE HONORARY,"A SET OF UNIQUE 1/1 MONKEES GIFTED TO FRENS AND MEMBERS OF THE COMMUNITY.

EACH 1/1 IS A GIFT AND IS A GIFT OF GRATITUDE AND GIVEN WITHOUT ANY EXPECTATIONS.

THESE WILL ALL BE PLAYABLE CHARACTERS WITHIN THE GAME.

KEEE!!!!!",https://nftimg.onxrp.com/1669209069898rainbow-rex.gif,https://nftimg.onxrp.com/1669209265182monkee-xrpcafe-banner.png,https://discord.gg/am7WUd7NTf,https://twitter.com/XMONKEEMONKEE,,0,0,0,0,3.89921,20
91402008,rs963i7WcHiiVVWgkBSXsxpov5pEhhtHmg,91402008,Test 38257,This is a test collection!,ipfs://QmTQfJSaGZva9LyuUZPvnjE7W5EXxp8GiA2yBM364PzVkE,,,,,0,0,0,0,3.86,86
41629769,rh1y9yh9mJgNvGkmtj3CWn5bwyGMLUkfPz,41629769,Blacked XXXRP,Classical works ,https://nftimg.onxrp.com/16760962697825p8t3rxs9nthnrclsyb3_2x.jpg,https://nftimg.onxrp.com/16760962758115p8t3rxs9nthnrclsyb3.jpg,,,,0,0,0,0,3.589,1
160299408,rpDHfRaH6jisH7CY4xmus6nKB2UwKmzLbb,48863,Pixel Pepe Degen Club,Pixel Pepes chilling in the XRPL pond.,https://nftimg.onxrp.com/1689542341769degenclub.png,https://nftimg.onxrp.com/1689543129216onxrpbanner2.png,discord.gg/vac5e42NQN,https://twitter.com/PixelPepeDC,,28,0,0,3,3,3646
4615,rJJ9LonkYCi1zt71Ruqp6p3sWKEda5nofj,4615,VALUE,"Nothing but a collection of stupid sketches on post it notes. They do nothing and have no value, BUT that's the value. Owning something without value.",https://nftimg.onxrp.com/1667640175593logo.jpg,https://nftimg.onxrp.com/1667639227047banner.jpg,,,,100,0,0,0,3,3
8198284,rNSQ1ZD1e2sfuoDD7Ypz1GyWyADfeznBgb,8198284,Series 589,"Simplicity is the final achievement.

Series 589 is a collection of animations, hand-painted art, AI-generated art, and more.",https://nftimg.onxrp.com/1672989004525owlblocks.png,https://nftimg.onxrp.com/1672989019098dall·e-2022-12-21-05.23.25---abstract-acrylic-painting-art.png,,itter.com/589consulting,https://www.instagram.com/589consulting/,0,0,0,0,3,16
82891357,rJzyW3mQuANHZ4omRrLedd9CWGwXJNMa6J,121212,MeoW Krush,Collection 121212 of undefined,ipfs://bafybeiavrc6p6jrzp3h6tfemawqpauhsa27ak5koz6q5qv7opefxdnfz5a,,,,,10,0,0,0,3,16
52499605,rJzyW3mQuANHZ4omRrLedd9CWGwXJNMa6J,7823,The_Lost_Ape,CryptomightyAQ,ipfs://bafybeibweuevwc4gkf4zz24nxwbyslaguhlgd47lsja7iy5wea7xntnmyy/1677411954773.png,,,,,3,0,0,0,3,16
24272,rnFPQdZPb5r3o6CA7AXjBAvfcp9PgMUnmc,37160,rnFPQdZPb5r3o6CA7AXjBAvfcp9PgMUnmc - 37160,Collection 37160 of undefined,ipfs://ipfs/bafybeial4ifvyex3xkgvlfqwjseovz7sa6ye5i6ferlukdw6ludxb5sjje/image.mp4,,,,,0,0,0,0,3,1
1115,rUg3x3tYGVjqY6PV6jhVtuRguN8Gvubftg,1115,rUg3x3tYGVjqY6PV6jhVtuRguN8Gvubftg,Collection 1115 of rUg3x3tYGVjqY6PV6jhVtuRguN8Gvubftg,ipfs://QmSfNBEjCbewCYjy76QqcDxX725ZPf3HZkGGgA6vnpZ5jA,,,,,0,0,0,0,3,1
75886426,rDbRjvZQ882xGDcP18geuNhJSfR6nX3u1x,75886426,Galaxy Girls,A tribute to the infamous SpaceGirls collection,https://nftimg.onxrp.com/168044707138335.jpg,https://nftimg.onxrp.com/1680447056134title.jpg,,https://twitter.com/FredOllie2,,20,0,0,0,2,11
81029220,rE8SXmHHngTAunNJpBm4PQnxbeqRANAXv3,81029220,Anime Girls,The Angel Next Door Spoils Me Rotten ...,https://nftimg.onxrp.com/1680892025987red-school-anime02.jpg,https://nftimg.onxrp.com/1680892136631red-school-anime03.jpg,,,,2,0,0,0,2,6
16691486,rhPqZqVb5RGMKe7Xsgo7b9uqqvabEuDJut,16691486,XSkull,Welcome to the world of skulls. We are giving weekly giveaways.  Every time a skull os sold we are minting a new one. All royalties go to holders.,https://nftimg.onxrp.com/1673708475571thuglifeeditor-2023-01-12_18-58-37.jpg,https://nftimg.onxrp.com/1673708486944photostudio_1673549593811.png,,,,0,0,0,0,2,9
70241914,raSevxACuj9ikW5a7L6cWKk7XEH1d64xhW,1,raSevxACuj9ikW5a7L6cWKk7XEH1d64xhW - 1,Collection 1 of undefined,ipfs://bafybeifjjdzsubrmv5ds5faj7a3sl3s2aypiemakzvq2jig2cepq6kmohy/rottweiler-3.png,,,,,0,0,0,0,2,5
126290154,ramDNAqeX28FNZEkz4699xYERB5izidvk4,279880,ramDNAqeX28FNZEkz4699xYERB5izidvk4 - 279880,Collection 279880 of undefined,ipfs://bafybeiahz5m2u2bbn7oalgu7fmkfrrdvylmppbomb32m3zsujhrloz52wy/image.jpeg,,,,,0,0,0,2,2,1
989913,rGc9v6Add17uWtc45XMnnabk7dtTLfUuoe,42069,Shiba Professors,Collection 42069 of rGc9v6Add17uWtc45XMnnabk7dtTLfUuoe,ipfs://QmWwqcJbQ5ixj1ZyB9xQNC9zdBbUyPKWZFL8czNUw3YkN6,,,,,6,0,0,0,2,506
10105,rhPqZqVb5RGMKe7Xsgo7b9uqqvabEuDJut,10105,Nameless,Outstanding Astronauts,https://bafybeiejzcflmzufr4nq6j7ww3puufkm54xrj74zednojuehy43z7kceva.ipfs.w3s.link/1667613664074.jpg,,,,,0,0,0,0,2,7
32888006,rJAGUDtZjGu5xraC5SGXDvx2yodzqGYuB7,1711,Degenerative,Welcome to the Degenerative Collection. An AI art collection of some of our favorite and not so favorite Big Names in the crypto ecosystem. Generated by myself with some small photoshop touches. ,https://nftimg.onxrp.com/1675837154047dg-pfp.png,https://nftimg.onxrp.com/1675836778341degenrative-banner-2.png,,,,250,0,0,0,1.589,5
55070,rhiKSq3H3s2uRAvHudtwRSW84HB9owmkQ1,589,XCHIBI CITIZEN,"XCHIBI Citizen is a 10k Collection living on XCHIBI Universe. Our tagline is ""more than art"" as the collection intends to help artists, create scholarships and help the environment.",https://nftimg.onxrp.com/1684370129014xchibi-citizen-pfp.jpg,https://nftimg.onxrp.com/16843701792701500x500.jpg,https://discord.gg/yptyKtgqcv,https://twitter.com/ChibiXRP,,20,0,0,0,1,2752
43384687,rL1qdiUvBWxMR7a34HZMk2S9awmK9yzyQ4,43384687,BasedAmy XRP Club,,https://nftimg.onxrp.com/1676334627566based-amy-.com-logo.jpg,https://nftimg.onxrp.com/1676334653090based-amy-.com-logo.jpg,,,,0,0,0,0,1,2
40360563,rpxCupF7xpsrvcMPgqwgB4KHpnRqW5SNyi,40360563,BLOCKCHAIN BABES,"A set of total 20 stunning babes who is exited for the non-stop blockchain development!
",https://nftimg.onxrp.com/1675921112683blockchainbabe_14.png,https://nftimg.onxrp.com/1675921099624banneronxrp.jpg,,,,10,0,0,0,1,9
96423907,rBP2C3bu2tNW5FgTGF4PK6RZ8ndb1GucN3,96423907,onxrp,,https://nftimg.onxrp.com/1682522752968display.png,https://nftimg.onxrp.com/1682522756719banner.png,,,,0,0,0,0,1,4
59946248,rDbRjvZQ882xGDcP18geuNhJSfR6nX3u1x,59946248,Controllers,"Hand Drawn and colored Game-Controllers. There are a total of 20 Controllers to collect, those are minted on several XRP marketplaces in the same collection ",https://nftimg.onxrp.com/1678458581583controller_leopard_pink.jpg,https://nftimg.onxrp.com/1678458861929title.jpg,,,,0,0,0,0,1,20
25573677,r9DvujRNfGrZr4nBjudEJJWFBNfkDfcwNA,25573677,darkmuck - The Dark Ones,"Once upon a time, deep in the heart of a dense and dark forest, there lived a group of spirits known as the ""Dark Ones."" These spirits were said to be born from the void, emerging from the deepest and most mysterious parts of the forest. They were said to be malevolent and dangerous and were rumored to haunt the forest at night, preying on unsuspecting travelers.",https://nftimg.onxrp.com/1674538866793face1.jpeg,https://nftimg.onxrp.com/1674538873888banner_darkmuck.png,https://discord.com/invite/KgjCtPrQ,,,0,0,0,0,1,1
126562338,r3cZWpcmbmWM45bRRutBRYA5nKTqdJ2e6j,3350,Cyber2077RaceGirls,Collection 3350 of undefined,https://nftimg.onxrp.com/1685566317271banner.jpg,https://nftimg.onxrp.com/1685566571227screenshot-2023-05-31-225524.png,,,,0,0,0,0,1,164
139169463,raaorpu59mgUoi4sKT7BVGsxJQeDPG4zki,47500,The Legendary Ripplers,xClowns,https://nftimg.onxrp.com/1686780623546the-devil_still.png,https://nftimg.onxrp.com/1686780558681banner.jpg,https://discord.gg/UXBmUWaGaT,xrpl_clown,,0,0,0,0,1,1
171565229,rDJ1b7kyGZFDFpJ28UDxSZjjZTE1aYnAgH,171565229,Portraits by Adalberto Treste ,Portraits by Adalberto Treste ,https://nftimg.onxrp.com/168978206297420170514_105522.jpeg,https://nftimg.onxrp.com/168978212252220170117_202055.jpeg,,,,3,0,0,1,1,13
114070245,r4hosurMjjcjdRezynfeecRCrmM5FzgVKi,267683,r4hosurMjjcjdRezynfeecRCrmM5FzgVKi - 267683,Collection 267683 of undefined,ipfs://bafybeih3j7qplseg4aig7nxftllzwrl445n77yavn4b3bolrbl3zvekvpa/image.gif,,,,,0,0,0,0,1,1
114070254,r4hosurMjjcjdRezynfeecRCrmM5FzgVKi,267693,r4hosurMjjcjdRezynfeecRCrmM5FzgVKi - 267693,Collection 267693 of undefined,ipfs://bafybeih3j7qplseg4aig7nxftllzwrl445n77yavn4b3bolrbl3zvekvpa/image.gif,,,,,0,0,0,0,1,1
126290133,ramDNAqeX28FNZEkz4699xYERB5izidvk4,279857,ramDNAqeX28FNZEkz4699xYERB5izidvk4 - 279857,Collection 279857 of undefined,ipfs://bafybeiahz5m2u2bbn7oalgu7fmkfrrdvylmppbomb32m3zsujhrloz52wy/image.jpeg,,,,,0,0,0,0,1,1
177274251,r9iyxt9scZGScYPBizMhFFxLjGxGnnb2cB,70705,r9iyxt9scZGScYPBizMhFFxLjGxGnnb2cB - 70705,Collection 70705 of undefined,ipfs://bafybeibugnlzeqe37klgopbobddm37re6hwhl6ddx6xpw3u6bj5tcmc3dq/image.png,,,,,0,0,1,1,1,1
90789053,r3Jrd9RsDArsWm6Wq5WsQUTbcYqdwVRWrM,34094,RatPunks,ratpunks,ipfs://bafybeiez6l5uhj2n5odu5i6zmwvk74ho7ptbfeolmbmvrjlgpouf34hzq4/1681748087593.png,,,,,5,0,0,1,1,2559
29673,r3LTGFc9bD8iDaBrsbznNp6e1hTygdCSR9,249,Loopers,Loop,https://bafybeib6beh646ziqwkmtoqwx7arfdjlxmi6lvqtgeecx3kuqprxvtvqmu.ipfs.w3s.link/1669425399765.png,,,,,3,0,0,0,1,1001
1156,rMbP1r5We4pTnDCnGkNZNfVcmN6mVcAXwK,28325,rMbP1r5We4pTnDCnGkNZNfVcmN6mVcAXwK - 28325,Collection 28325 of rMbP1r5We4pTnDCnGkNZNfVcmN6mVcAXwK,ipfs://QmWP6sU3uMZcToLk6zQBveqHWjYbk65f59A8rtuWHpRqX2/image-946.png,,,,,0,0,0,0,1,1
1060,rMbP1r5We4pTnDCnGkNZNfVcmN6mVcAXwK,28323,rMbP1r5We4pTnDCnGkNZNfVcmN6mVcAXwK - 28323,Collection 28323 of rMbP1r5We4pTnDCnGkNZNfVcmN6mVcAXwK,ipfs://QmWP6sU3uMZcToLk6zQBveqHWjYbk65f59A8rtuWHpRqX2/image-946.png,,,,,0,0,0,0,1,1
21090,rasztbhPYot9JM8YgWcePe8UXh2fpWURCC,87,Plush Defender,Plush Defender & XFantasyNFT,https://bafybeibzukbn6gb6womlvppvbdg4vdyq5hgp2npisb27kdgf5tx4md3pky.ipfs.w3s.link/1668519641180.png,,,,,2,0,0,0,1,5231
8820,raQNZe6E9MYkWZrygZ9Ed1ZTRTzcNDMBBG,145,CozyCollection,User 11313,https://bafybeicpkkyabo45ljafgu2i7h6blto2weafcwi274hcnhqxgocmw4ysvq.ipfs.w3s.link/1667788572804.png,,,,,0,0,0,0,1,1
8142,rP2hp1Lv76r4xqBdwjoCGj7ipoqBiiqBsX,69759,rP2hp1Lv76r4xqBdwjoCGj7ipoqBiiqBsX - 69759,Collection 69759 of rP2hp1Lv76r4xqBdwjoCGj7ipoqBiiqBsX,ipfs://QmdYwvVtjNFKRqHEWPChdkfM24Z1i34FmmC4uAjDdnJ7NF/9556.png,,,,,0,0,0,0,1,1
18972,rn57jABqBk6g5gMdxHn2aZvHRanJ1y97SB,18972,XBear NFTs,"CollegeCoinNetwork is a community-driven project seeking to educate younger generations on cryptocurrency and blockchain developments, with a key focus on the capabilities of the XRPL and NFTs (how to create, mint, transact etc). CollegeCoinNetwork has released a one-off collection of 2000 XBear NFTs, minted on the XRP Ledger.
",https://nftimg.onxrp.com/1668417885698xbear-logo-512x512.png,https://nftimg.onxrp.com/1668417876817xbear-banner-1800x400.png,https://discord.gg/wwvxTZ9UpS,https://twitter.com/CollegeXRPL,,10,0,0,0,0.50011,295
17112212,rG7ryAxHjc3Rr4qqMQvkG6QaS4nx7pnQQ3,17112212,TOKEN X SHOP,"Digital Pixel Token Collectibles [ LIMITED COLLECTION ]

< : > Total Supply: 100 NFTs < : >

RARITY  < : > Secret Rare x5________Ultra Rare x10________Rare  x15________Uncommon x30________Common x40",https://nftimg.onxrp.com/1673905851887pfp.png,https://nftimg.onxrp.com/16737523280961--txs---x.gif,,https://twitter.com/bc_hustler,,2,0,0,0.5,0.5,100
61516869,rE7RKfMmVWpcEmjcy7zpYdugjU4xoeFWKB,2,KEEPER PIXELS,Keeper Pixels is a collection of NFTs that feature a pixel-themed 3D PFP on XRPL. This unique NFT project offers a new and innovative way to participate in the NFT ecosystem.,https://nftimg.onxrp.com/168156267678239.png,https://nftimg.onxrp.com/1681562884113onxrpban.png,https://discord.gg/6CHkJhExS4,https://twitter.com/keeperpixels,,0,0,0,0,0.4,9517
114070238,r4hosurMjjcjdRezynfeecRCrmM5FzgVKi,267676,r4hosurMjjcjdRezynfeecRCrmM5FzgVKi - 267676,Collection 267676 of undefined,ipfs://bafybeih3j7qplseg4aig7nxftllzwrl445n77yavn4b3bolrbl3zvekvpa/image.gif,,,,,0,0,0,0,0.15,1
1146,rUabDk2gBmm4K5AcvdjjWjpV8ZeUbQvDg8,1140,XWC,XWC NFT publisher's newest account is XRPL World Cup (XWC),https://nftimg.onxrp.com/1668350332755xwc-legendary_20221112172116.png,https://nftimg.onxrp.com/166736856010020221102_135514.jpg,,https://twitter.com/XWC_XRPL?t=UgQ11Bz4Och_nSynoztV7A&s=09,,4700,0,0,0,0.04,20
41127,rLocutusUi8Hih5LEtMHQW4MdyjWQf7rFU,41127,xOGs - the real OG Collection,xOGs - What happened if we got some OGs on the XRPL? This collection is an homage to all the awesome projects already on the XRPL. The NFTs will be super rare / unique and the collection will grow over time with UNIQUE and new ideas. ,https://nftimg.onxrp.com/1671670646051xogs3.png,https://nftimg.onxrp.com/1678998510882xrplocutus_once.gif,,@XRPLocutus,,0,0,0,0,0.001182,7
21088,rMoXBUrwzZpm3wxj4ysnf2Pg3tiiXzjkNy,1,Defenders of the Fund,"Collection ""Defenders of the Fund""

https://linktr.ee/lifecoinfund

By purchasing this NFT, you will not only get a unique image of a Defender, but you could also do a good deed and help those in need.",https://nftimg.onxrp.com/167015163179014.png,https://nftimg.onxrp.com/1670151517219%D0%BE%D0%B1%D1%80%D0%B5%D0%B7.png,,https://twitter.com/lifecoinfund,,5,0,0,0,0.001,4986
